HARVARD AVE E & E SHELBY ST
1ST AVE S & SW 112TH ST
AURORA AVE N & N 170TH ST
S 240TH ST & 94TH AVE S
138TH PL NE & NE 175TH ST
GRIFFIN AVE & MONTGOMERY AVE
PACIFIC HWY S & S 324TH ST
SE 60TH ST & 118TH AVE SE
164th Ave NE & Northup Way
NE 132ND ST & 105TH AVE NE
SE 136TH ST & 171ST AVE SE
FAUNTLEROY WAY SW & SW ROSE ST
23RD AVE & E PINE ST
EASTLAKE AVE E & HARVARD AVE E
AIRPT WAY S & S BAYVIEW ST
SE 46TH WAY & 151ST PL SE
AUBURN WAY S & SR 18
SE WAX RD & 176TH PL SE
DOUGLAS AVE SE & BAKER AVE SE
SE 26TH ST & 136TH AVE SE
220TH AVE SE & 5400 BLOCK
E MAIN ST & K ST SE
NE WOODINVILLE DUVAL & NE NORTH WOODINVILLE
SE 208TH ST & 124TH AVE SE
RENTON AVE S & 68TH AVE S
N 40TH ST & ASHWORTH AVE N
26TH AVE SW & SW 116TH ST
156TH AVE NE & NE 31ST ST
FAIRVIEW AVE & DENNY WAY
SE 272ND ST & 144TH AVE SE
MONTLAKE BLVD NE & NE 45TH ST
SW 152ND ST & 14TH AVE SW
SW ALASKA ST & 36TH AVE SW
15TH AVE NE & NE 177TH ST
NW 195TH ST & 18TH AVE NW
3RD AVE W & W CREMONA ST
FACTORIA BLVD SE & SE NEWPORT WAY
132ND PL NE & NE 126TH PL
AURORA AVE N & HALLADAY ST
N 172ND ST & DAYTON AVE N
SUNSET BLVD NE & KIRKLAND AVE NE
HARBOR AVE SW & 1400 BLOCK
RENTON AVE EXT & HARDIE AVE SW
AIRPT WAY S & S DAKOTA ST
SE 36TH ST & SE ALLEN RD
CONDON WAY W & 29TH AVE W
KENT DES MOINES RD & 20TH AVE S
84TH AVE S & S 202ND ST
Auburn P&R AcRd & A St NE
2ND AVE & MARION ST
GREENWOOD AVE N & N 95TH ST
SAND PT WAY NE & NE 125TH ST
78TH AVE SE & SE 32ND ST
49TH AVE SW & SW CHARLESTOWN ST
1ST AVE S & SW 160TH ST
E JAMES ST & WOODFORD AVE N
UNION AVE NE & NE 4TH ST
34TH AVE & E MARION ST
MERIDIAN AVE N & N 203RD ST
S 116TH ST & 3RD AVE S
51ST AVE S & S ROXBURY ST
NE 132ND ST & 86TH PL NE
228TH AVE SE & SE 24TH ST
DES MOINES MEMORI DR & S 140TH ST
37TH AVE S & S 300TH PL
I-405 & NE 70TH PL
50TH AVE NE & NE 73RD ST
SENECA ST & 9TH AVE
DES MOINES MEMORI DR & S 128TH ST
BROADWAY & E COLUMBIA ST
NW SAMMAMISH RD & 15TH PL NW
NE PRINCETON WAY & PRINCETON AVE NE
REDMOND WAY & 145TH AVE NE
150TH AVE SE & SE NEWPORT WAY
HIGHLAND DR & 147TH PL SE
NE 42ND ST & LATONA AVE NE
S 212TH ST & 64TH AVE S
5TH AVE N & DENNY WAY
GRIFFIN AVE & PIONEER ST
GLENDALE WAY S & S 118TH ST
SE 42ND PL & 334TH PL SE
RAINIER AVE S & S 4TH PL
SE 256TH ST & 106TH AVE SE
S 240TH ST & 98TH AVE S
15TH AVE & E DENNY WAY
WEST VIEWMONT WAY W & 42ND AVE W
84TH AVE NE & NE 136TH ST
NE 132ND ST & 126TH PL NE
DELRIDGE WAY SW & 21ST AVE SW
148TH AVE SE & SE 266TH ST
13TH AVE S & S BAILEY ST
14TH AVE S & S JUDKINS ST
SE 142ND ST & 150TH PL SE
RAINIER AVE S & S PLUM ST
THORNDYKE AVE W & 23RD AVE W
NE 24TH ST & 186TH AVE NE
RAVENNA AVE NE & NE 90TH ST
MADRONA DR & 38TH AVE
ISLAND CREST WAY & SE 53RD ST
NE 75TH ST & 44TH AVE NE
WESLEY TERRACE & MAIN ENTRANCE
24TH AVE NW & NW 61ST ST
AUBURN WAY N & 4TH ST NE
84TH AVE NE & NE 20TH ST
SW THISTLE ST & 39TH AVE SW
MERIDIAN AVE N & N 198TH ST
Shoreline CC AcRd & N Innis Arden Way
NE 155TH ST & 5TH AVE NE
4TH AVE S & S WASHINGTON ST
N 122ND ST & MERIDIAN AVE N
28TH AVE W & W BARRETT ST
124TH AVE SE & SE 304TH ST
NE 65TH ST & 45TH AVE NE
WEST LK SAMMAMISH PK & NE 24TH ST
RENTON AVE S & S 126TH ST
BEACON AVE S & S CLOVERDALE ST
SPRING ST & 6TH AVE
MARTIN L KING JR WAY & E OLIVE ST
E YESLER WAY & 20TH AVE S
MADISON ST & 8TH AVE
124TH AVE NE & NE 100TH ST
HARBOR AVE SW & 3200 BLOCK
I-405 & NE 128TH ST
MARTIN L KING JR WAY & S WEBSTER ST
N 46TH ST & AURORA AVE N
SW 204TH ST & MONUMENT RD SW
150TH AVE SE & SE EASTGATE WAY
E SPRING ST & 34TH AVE
W MERCER WAY & MEADOW LN
N 8TH ST & PARK AVE N
SE NEWPORT WAY & 161ST AVE SE
ROOSEVELT WAY NE & 10TH AVE NE
W MERCER WAY & SEA SHORE AVE
QUEEN ANNE AVE N & W HARRISON ST
NE 24TH ST & 160TH AVE NE
W MCGRAW ST & 6TH AVE W
DES MOINES MEMORI DR & 17TH PL S
NE OLD REDMOND RD & 137TH AVE NE
W GOVERNMENT WAY & 30TH AVE W
NE 120TH ST & SLATER AVE NE
SEWARD PK AVE S & S HOLLY ST
140TH AVE SE & SE PETROVITSKY RD
64TH AVE S & W MEEKER ST
BOTHELL WAY NE & 96TH AVE NE
DENNY WAY & 6TH AVE
E THOMAS ST & 19TH AVE E
NE 24TH ST & 180TH PL NE
15TH AVE NE & NE 89TH ST
SE 141ST ST & 144TH AVE SE
NE 38TH PL & LK WASHINGTON BLVD N
BELLEVUE AVE & E PINE ST
NE BOTHELL WAY & 80TH AVE NE
GREENWOOD AVE N & N 87TH ST
NE 160TH ST & 121ST AVE NE
W MERCER WAY & 84TH AVE SE
236TH ST SW & 48TH AVE W
21ST AVE SW & SW 339TH ST
HIGHLAND PK WAY SW & SW OTHELLO ST
132ND AVE SE & SE 256TH ST
EASTLAKE AVE E & E LYNN ST
NW SAMMAMISH RD & 11TH AVE NW
S 251ST ST & 11TH AVE S
ROOSEVELT WAY NE & NE 90TH ST
SE 56TH ST & 123RD AVE SE
S HOLGATE ST & AIRPT WAY S
GREENWOOD AVE N & N 130TH ST
NW RICHMOND BEACH RD & NW 191ST ST
NE 104TH ST & 176TH AVE NE
FAUNTLEROY WAY SW & SW DAWSON ST
23RD AVE E & E REPUBLICAN ST
3RD AVE & SENECA ST
BOSTON ST & QUEEN ANNE AVE N
9TH AVE & JAMES ST
SE NEWPORT WAY & 163RD AVE SE
MERIDIAN AVE N & N 165TH ST
BALLINGER WAY NE & 23RD AVE NE
SR 509 & S 128TH ST
42ND AVE NE & NE 41ST ST
4TH AVE SW & SW 156TH ST
STEVENS WAY & GARFIELD LN
E YESLER WAY & 16TH AVE S
14TH AVE SW & SW 160TH ST
25TH AVE NE & NE 47TH ST
31ST AVE W & W JAMESON ST
75TH AVE SW & SW 256TH ST
SE 22ND ST & 74TH AVE SE
AURORA AVE N & N 80TH ST
PHINNEY AVE N & N 44TH ST
55TH AVE SW & SW GENESEE ST
LAKE HILLS CONNEC & SE 8TH ST
SE 2ND PL & BREMERTON AVE SE
SW 152ND ST & 10TH AVE SW
NE 80TH ST & 21ST AVE NE
N 185TH ST & AURORA AVE N
MERIDIAN AVE N & N 53RD ST
NE NOAA DR & GUARD SHACK
S 223RD ST & 8TH AVE S
SW ADMIRAL WAY & SW LANDER ST
168TH AVE SE & SE 16TH ST
2ND AVE SE & 700 BLOCK
NE 175TH ST & 15TH AVE NE
108TH AVE NE & NE 47TH PL
MADISON ST & 1ST AVE
120TH AVE NE & TOTEM LK WAY
STATE ST & 2ND AVE S
20TH AVE NE & NE 52ND ST
TAYLOR PL NW & LIND AVE NW
S 223RD ST & 10TH AVE S
S 272ND ST & I-5
132ND AVE NE & NE 133RD ST
PACIFIC HWY S & S 272ND ST
1ST AVE S & S 186TH ST
TAYLOR PL NW & NW 5TH ST
MERIDIAN AVE N & N 155TH ST
N 105TH ST & AURORA AVE N
FORBES CREEK DR & 111TH CT NE
84TH AVE S & S 208TH ST
DELRIDGE WAY SW & SW HENDERSON ST
51ST AVE S & S BANGOR ST
INTERURBAN AVE S & S 149TH ST
19TH AVE E & E THOMAS ST
35TH AVE SW & SW HOLLY ST
SW 164TH ST & 19TH AVE SW
S 212TH ST & 59TH PL S
ALASKAN WAY & BELL ST
EDMONDS AVE SE & EDMONDS WAY SE
116TH AVE SE & SE 226TH ST
W GALER ST & 1ST AVE W
STATE ST & 4TH AVE S
NE 65TH ST & 33RD AVE NE
N 35TH ST & STONE WAY N
S JACKSON ST & MARTIN L KING JR WAY
AURORA AVE N & N 152ND ST
ALKI AVE SW & 1700 BLOCK
16TH AVE SW & SW CAMBRIDGE ST
SR 169 & SE 231ST ST
35TH AVE SW & SW HENDERSON ST
ISSAQUAH PINE LK RD  & SE 47TH WAY
1ST AVE & BROAD ST
ALASKAN WAY & MARION ST
1ST AVE S & S 138TH ST
W GALER ST & THORNDYKE AVE W
N 145TH ST & MERIDIAN AVE N
SW 114TH ST & 28TH AVE SW
WILLOWS RD NE & NE 100TH ST
ELLIOTT AVE W & W PROSPECT ST
SE 24TH ST & 156TH AVE SE
LIND AVE SW & SW 43RD ST
50TH AVE NE & NE 70TH ST
CONVENTION PL & UNION ST
S CLOVERDALE ST & 12TH AVE S
BELLEVUE AVE & E OLIVE ST
NE 128TH ST & TOTEM LK BLVD
S KENYON ST & 5TH AVE S
5TH AVE NE & NE 88TH ST
SW SPOKANE ST & 26TH AVE SW
140TH AVE NE & NE 26TH PL
SW 106TH ST & 39TH AVE SW
NW SAMMAMISH RD & 17TH AVE NW
SE 2ND PL & UNION AVE SE
19TH AVE E & E ROY ST
S 304TH ST & 32ND AVE S
228TH AVE NE & NE 25TH WAY
Star Lake P&R AcRd & I-5 Ramp
E UNION ST & BROADWAY
NE 205TH ST & 6TH AVE NE
SW ADMIRAL WAY & 41ST AVE SW
NE UNION HILL RD & 178TH PL NE
84TH AVE NE & NE 143RD ST
108TH AVE NE & NE 39TH ST
SE PETROVITSKY RD & 134TH AVE SE
PHINNEY AVE N & N 61ST ST
2ND AVE & JAMES ST
S 146TH ST & 4TH AVE S
7TH AVE & 8TH ST
SE 142ND ST & 146TH AVE SE
140TH AVE NE & NE BELLEVUE REDMOND 
MACADAM RD S & S 150TH ST
22ND AVE W & W ARMOUR ST
TAYLOR AVE N & PROSPECT ST
TIMBERLANE WAY SE & TIMBERLANE DR SE
CALIFORNIA AVE SW & PALM AVE SW
EASTLAKE AVE E & ALOHA ST
11TH AVE NE & NE RAVENNA BLVD
Auburn Sounder Stati & 2nd St SW
I-5 Ramp & Kent Des Moines Rd
LIND AVE SW & SW 34TH ST
SE 133RD PL & 186TH AVE SE
128TH AVE SE & SE PETROVITSKY RD
3RD AVE NW & NW 110TH ST
23RD AVE S & S NORMAN ST
16TH AVE SW & SW BARTON ST
NE UNION HILL RD & AVONDALE RD NE
FOREST DR SE & SE 63RD ST
BOTHELL WAY NE & BALLINGER WAY NE
SW WILDWOOD PL & 45TH AVE SW
36TH PL S & S 298TH ST
NE 132ND ST & 129TH AVE NE
STEVENS WAY & PEND OREILLE RD
RAINIER AVE S & 57TH AVE S
NE 120TH ST & 131TH LN NE
GOLDEN GDNS DR NW & NW 87TH ST
W MERCER WAY & SE 40TH ST
34TH AVE W & W RUFFNER ST
MICROSOFT WAY & NE 31ST ST
OLIVE WAY & 4TH AVE
15TH AVE NE & NE 40TH ST
TERRACE ST & 5TH AVE
AURORA AVE N & PROSPECT ST
35TH AVE NE & NE 123RD ST
SUNSET BLVD NE & EDMONDS AVE NE
161ST AVE SE & SE 174TH ST
120TH AVE NE & NORTH CREEK PKWY S
NE 124TH ST & 107TH PL NE
AUBURN WAY S & DOGWOOD ST SE
SOMERSET BLVD SE & SE 44TH ST
FORBES CREEK DR & 108TH AVE NE
140TH AVE NE & NE 3RD ST
SW BARTON ST & 35TH AVE SW
NEWPORT HS & 124TH AVE SE
S 304TH ST & MILITARY RD S
31ST AVE S & S PLUM ST
MADISON ST & SUMMIT AVE
1ST AVE S & S 146TH ST
NE NOAA DR & NOAA ACS
55TH AVE SW & SW CHARLESTOWN ST
CARLETON AVE S & S WARSAW ST
30TH AVE NE & NE 135TH ST
E PINE ST & 11TH AVE
BELLEVUE REDMOND RD & 124TH AVE NE
N INNIS ARDEN WAY & GREENWOOD AVE N
EAST GREEN LK DR N & WALLINGFORD AVE N
AVONDALE PL NE & AVONDALE RD NE
S HENDERSON ST & 48TH AVE S
SENECA ST & SUMMIT AVE
Northgate TC AcRd & NE 103rd St
REDMOND WAY & WEST LK SAMMAMISH PK
TUKWILA INTL BLVD & S BOEING ACS
W NICKERSON ST & 3RD AVE W
BOSTON ST & WARREN AVE N
24TH AVE NW & NW 75TH ST
BEACH DR SW & 5800 BLOCK
BROADWAY & E YESLER WAY
North Seattle CC AcR & College Way N
SE 27TH ST & 124TH AVE SE
UNIVERSITY WAY NE & NE RAVENNA BLVD
1ST AVE S & S 128TH ST
N 130TH ST & MERIDIAN AVE N
S 294TH ST & 44TH PL S
SE FAIRWOOD BLVD & 141ST AVE SE
AUBURN WAY S & NOBLE CT SE
132ND AVE NE & NE 110TH PL
SEWARD PK AVE S & S MORGAN ST
NE 75TH ST & 48TH AVE NE
SE 176TH ST & 151ST AVE SE
REDMOND WAY & 168TH AVE NE
NW 54TH ST & 30TH AVE NW
120TH AVE NE & NE 185TH ST
NW GILMAN BLVD & FRONT ST N
108TH AVE SE & SE 196TH ST
MAIN ST & 103RD AVE NE
GREENWOOD AVE N & N 115TH ST
MARINE VIEW DR S & S 226TH ST
BOREN AVE & E YESLER WAY
SW 356TH ST & 18TH AVE SW
14TH AVE S & S DIRECTOR ST
E JEFFERSON ST & 14TH AVE
DES MOINES MEMORI DR & S 108TH ST
S GENESEE ST & 36TH AVE S
DES MOINES MEMORI DR & S 171ST ST
84TH AVE NE & NE 150TH ST
1ST AVE S & SW 116TH ST
68TH AVE NE & NE 175TH ST
NE CAMPUS PKWY & BROOKLYN AVE NE
SE 38TH ST & WEST LK SAMMAMISH PK
E UNION ST & 26TH AVE
SW SPOKANE ST & CHELAN AVE SW
STATE ST & 6TH AVE S
35TH AVE SW & SW RAYMOND ST
119TH AVE SE & SE 47TH ST
NE 45TH ST & 40TH AVE NE
BEACH DR SW & 61ST AVE SW
144TH AVE SE & SE 136TH ST
123RD AVE SE & SE 158TH ST
SAND PT WAY NE & NE 58TH ST
SW AVALON WAY & SW YANCY ST
EDMONDS AVE NE & NE 23RD ST
144TH AVE SE & SE 140TH ST
NE BOTHELL WAY & 77TH CT NE
RAINIER AVE S & S FISHER PL
SE TIMBERLANE BLVD & TIMBERLANE WAY SE
3RD ST & 13TH AVE
123RD AVE SE & SE 61ST ST
15TH AVE SW & SW ROXBURY ST
120TH AVE NE & 118TH AVE NE
4TH AVE & PIKE ST
S JACKSON ST & RAINIER AVE S
PRESTON FALL CITY RD & SE 43RD ST
DEXTER AVE N & WHEELER ST
S GRADY WAY & TALBOT RD S
3RD AVE S & S MAIN ST
BANNER WAY NE & 5TH AVE NE
48TH AVE SW & HOLLY CT SW
MARTIN L KING JR WAY & S ANDOVER ST
SW ALASKA ST & 45TH AVE SW
SAND PT WAY NE & 38TH AVE NE
NW 85TH ST & 27TH AVE NW
SE 272ND ST & 228TH AVE SE
35TH AVE NE & BALLINGER WAY NE
INTERNATIONAL BLVD & S 195TH ST
BOYER AVE E & E MCGRAW ST
BEACH DR SW & SW CARROLL ST
W MERCER WAY & SE 67TH ST
156TH AVE SE & SE FAIRWOOD BLVD
BELLEVUE AVE E & BELLEVUE PL E
FAIRWAY AVE SE & ASPEN LN
35TH AVE SW & SW JUNEAU ST
132ND AVE NE & NE 140TH ST
RENTON AVE S & 72ND AVE S
5TH AVE NE & NORTHGATE MALL
BENDIGO BLVD BLVD N & W 2ND ST
Railroad Ave N & Smith St
AIRPT WAY S & S WALKER ST
SE 46TH WAY & 154TH PL SE
21ST AVE SW & SW 164TH ST
15TH AVE & E MADISON ST
7TH AVE & BLANCHARD ST
35TH AVE SW & SW 100TH ST
W RAYE ST & QUEEN ANNE AVE N
28TH AVE S & S 312TH ST
8TH AVE S & S 192ND ST
15TH AVE NE & NE 135TH ST
15TH ST NE & AUBURN WAY N
15TH AVE SW & SW 100TH ST
AVONDALE RD NE & NE 143RD ST
GREENWOOD AVE N & N 72ND ST
NE 145TH ST & 11TH AVE NE
CALIFORNIA AVE SW & SW ADMIRAL WAY
S LEO ST & 55TH AVE S
E JEFFERSON ST & 23RD AVE
14TH AVE NW & NW 100TH ST
1ST AVE S & S 348TH ST
NE PACIFIC ST & NE PACIFIC PL
5TH AVE NE & NE 133RD ST
NE Woodinville Duval & 212th Ave NE
DAYTON AVE N & 15300 BLOCK
NW RICHMOND BEACH RD & 8TH AVE NW
SE 316TH ST & 117TH PL SE
S MYRTLE ST & 39TH AVE S
148TH AVE NE & NE 40TH ST
SE FAIRWOOD BLVD & SE 169TH PL
TAYLOR PL NW & NW 6TH ST
W NICKERSON ST & 11TH AVE W
E JEFFERSON ST & 15TH AVE
8TH AVE SW & SW 99TH ST
NE 125TH ST & 25TH AVE NE
PACIFIC HWY S & S 268TH ST
MARTIN L KING JR WAY & S JUDKINS ST
INTERNATIONAL BLVD & S 216TH ST
35TH AVE SW & SW OTHELLO ST
6TH AVE W & W MCGRAW ST
SW 320TH ST & 41ST AVE SW
W JAMES ST & 1ST AVE N
RAINIER AVE S & 39TH AVE S
1ST AVE S & SW 134TH ST
S JACKSON ST & MAYNARD AVE S
SE 78TH ST & 84TH AVE SE
SE 164TH ST & 131ST AVE SE
NE 185TH ST & 7TH AVE NE
108TH AVE SE & SE 201ST ST
228TH AVE SE & SE 10TH ST
MARINE VIEW DR S & S 220TH ST
110TH AVE NE & NE 10TH ST
SE NEWPORT WAY & 129TH PL SE
RICHARDS RD & SE 21ST PL
BEACH DR SW & 6200 BLOCK
SE ALLEN RD & 140TH AVE SE
N 200TH ST & BURKE AVE N
JERICHO AVE NE & SE 132ND ST
AURORA AVE N & N 100TH ST
N NORTHGATE WAY & MERIDIAN AVE N
NE 180TH ST & 126TH AVE NE
21ST AVE SW & SW 156TH ST
8TH AVE NW & NW 45th ST
NW GILMAN BLVD & 7TH AVE NW
15TH AVE SW & SW 104TH ST
WEST VIEWMONT WAY W & W BARRETT ST
S 294TH ST & 41ST AVE S
S GENESEE ST & 41ST AVE S
S LEO ST & 56TH AVE S
N 46TH ST & GREEN LK WAY N
E ROANOKE ST & 22ND AVE E
NW BALLARD WAY & 11TH AVE NW
MILITARY RD S & S 133RD ST
SOUTHCENTER BLVD & 62ND AVE S
EAST MARGINAL WAY S & 14TH AVE S
SE 36TH ST & E MERCER WAY
28TH AVE NE & NE 125TH ST
35TH AVE NE & NE 115TH ST
SW 148TH ST & 6TH AVE SW
SW TAHLEQUAH RD & SR 163
SYLVAN WAY SW & HIGH PT DR SW
35TH AVE W & W MCGRAW ST
SAHALEE WAY NE & NE 28TH PL
28TH AVE W & W LYNN ST
SE 56TH ST & EAST LK SAMMAMISH PK
E MAIN ST & D ST NE
S 114TH ST & 80TH AVE S
GRANT LN & G WASHINGTON LN
SE RENTON MAPLE VALL & 152ND AVE SE
140TH AVE SE & SE 171ST PL
AIRPT WAY S & S DORIS ST
TRITON DR NW & NW ESPLANADE ST
S STAR LK RD & S 276TH PL
SE CARR RD & 98TH AVE S
NE 65TH ST & 15TH AVE NE
CENTRAL AVE N & E GEORGE ST
35TH AVE NE & NE 70TH ST
NW MARKET ST & 15TH AVE NW
MADISON ST & 2ND AVE
8TH AVE NW & NW 127TH ST
NE RAVENNA BLVD & WOODLAWN AVE NE
RAINIER AVE S & S DAWSON ST
84th Ave NE & NE 24th St
SE 4TH ST & CHELAN AVE SE
AIRPT WAY S & SUMMERVILLE PL S
TAYLOR AVE NW & NW 3RD PL
ROOSEVELT WAY NE & NE 56TH ST
UNION AVE NE & NE 6TH ST
GLENDALE WAY S & 16TH AVE S
GREENWOOD AVE N & N 74TH ST
DEXTER AVE N & HOWE ST
NE 135TH ST & 1ST AVE NE
AVONDALE RD NE & NE 146TH WAY
116TH AVE SE & SE 240TH ST
S MCCLELLAN ST & 31ST AVE S
61ST PL NE & NE 197TH ST
S 188TH ST & 46TH AVE S
S 336TH ST & 13TH PL S
5TH AVE NE & NE 127TH ST
34TH AVE W & W BERTONA ST
164TH AVE NE & NE 6TH ST
148TH AVE SE & SE EASTGATE WAY
4TH AVE S & S MEAD ST
STATE ST & 7TH AVE S
100TH AVE NE & NE 20TH ST
RENTON AVE S & S 130TH ST
3RD AVE NW & NW 195TH ST
ISLAND CREST WAY & SE 63RD ST
4TH AVE SW & SW 152ND ST
S 223RD ST & 16TH AVE S
BOREN AVE & VIRGINIA ST
SW 320TH ST & 36TH AVE SW
KIRKLAND WAY & 6TH ST
CAMPUS WAY NE & UW BOTHELL BKST
64TH AVE S & S 216TH ST
3RD ST & 15TH AVE
ROOSEVELT WAY NE & NE 95TH ST
NE 4TH ST & NILE AVE NE
DES MOINES MEMORI DR & S 136TH ST
S OTHELLO ST & 46TH AVE S
S AVON ST & 59TH AVE S
SE 272ND ST & 137TH AVE SE
MERCER VILLAGE & SE 68TH ST
6TH AVE W & W GALER ST
124TH AVE SE & SE 211TH PL
AURORA AVE N & N 95TH ST
15TH AVE S & S HANFORD ST
NE 6th St & 110th Ave NE
S GENESEE ST & 47TH AVE S
RAINIER AVE S & S 7TH ST
DES MOINES MEMORI DR & S 156TH WAY
S 212TH ST & 76TH AVE S
AIRPT WAY S & S HORTON ST
6TH AVE W & W SMITH ST
112TH AVE NE & NE 4TH ST
4TH AVE & MADISON ST
SW OREGON ST & 44TH AVE SW
EAST MARGINAL WAY S & S 96TH PL
BOYLSTON AVE E & E BOSTON ST
SE 128TH ST & 164TH AVE SE
94TH ST SW & PERIMETER RD
REDMOND WAY & 148TH AVE NE
ALKI AVE SW & 1200 BLK
Pioneer Sq Sta AcRd & Transit Tunnel AcRd
9TH AVE S & S 348TH ST
NE 137TH ST & 98TH AVE NE
NW MARKET ST & 11TH AVE NW
QUEEN ANNE AVE N & W GALER ST
35TH AVE NE & NE 60TH ST
28TH AVE NW & NW 85TH ST
BELLEVUE WAY NE & NE 28TH PL
DAYTON AVE N & N 179TH PL
WESTERN AVE W & ELLIOTT AVE W
34TH AVE W & W MCGRAW ST
RENTON MAPLE VALL RD & SE 206TH ST
MAIN ST & 108TH AVE SE
S GENESEE ST & 38TH AVE S
SE 168TH ST & 117TH AVE SE
NE 90TH ST & 154TH AVE NE
E UNION ST & 31ST AVE
NE WOODINVILLE DUVAL & MINK RD NE
GILMAN AVE W & 23RD AVE W
NEWCASTLE WAY & 129TH AVE SE
188TH AVE NE & REDMOND FALL CITY RD
SE 223RD DR & 122ND AVE SE
108TH AVE NE & NE 2ND ST
50TH AVE S & S GENESEE ST
SAND PT WAY NE & BARTLETT AVE NE
236TH ST SW & 56TH AVE W
1ST AVE & UNION ST
WESTLAKE AVE N & HIGHLAND DR
SOUTHCENTER BLVD & PARK PLACE
11TH AVE NE & NE 55TH ST
3RD AVE NW & NW 125TH ST
84TH AVE S & S 192ND ST
15TH AVE NW & NW LEARY WAY
2ND AVE & WALL ST
SOMERSET BLVD SE & SOMERSET LN
E UNION ST & 25TH AVE
15TH AVE NE & NE 168TH ST
MILITARY RD S & S 138TH ST
GREENWOOD AVE N & N 70TH ST
E YESLER WAY & 29TH AVE
E MADISON ST & 38TH AVE E
23RD AVE S & S DEARBORN ST
E YESLER WAY & 19TH AVE
RENTON AVE S & S NORFOLK ST
NE 155TH ST & 2ND AVE NE
104TH AVE SE & SE 23RD ST
Shoreline CC AcRd & Shoreline CC AcRd
DEXTER AVE N & HARRISON ST
SE 56TH ST & 221ST PL SE
E UNION ST & 12TH AVE
FACTORIA BLVD SE & COAL CREEK PKWY SE
16TH AVE SW & SW TRENTON ST
132ND AVE NE & NE 40TH ST
VIEW AVE NW & LOYAL AVE NW
32ND AVE NW & NW 80TH ST
FACTORIA BLVD SE & SE 40TH LN
SE 267TH ST & 171ST AVE SE
S HOLDEN ST & 2ND AVE S
SE FAIRWOOD BLVD & 138TH AVE SE
148TH AVE NE & NE 15TH ST
STEWART ST & 4TH AVE
S HENDERSON ST & 53RD AVE S
JUANITA WOODINVIL WA & NE 137TH PL
AVONDALE RD NE & 180TH AVE NE
NE 116TH ST & 104TH AVE NE
SW IDA ST & 41ST AVE SW
M ST SE & 33RD ST SE
S OTHELLO ST & 39TH AVE S
128TH AVE SE & SE 7TH PL
3RD ST & 9TH AVE
124TH AVE NE & NE 108TH PL
DAYTON AVE N & N 150TH ST
BEARDSLEE BLVD & ROSS RD
BELLEVUE WAY SE & SE 6TH ST
42ND AVE NE & NE 38TH ST
AIRPT WAY S & S COLLEGE ST
M ST NE & 6TH ST NE
UNION AVE SE & SE 2ND PL
148TH AVE NE & NE 43RD PL
HARBOR AVE SW & 2100 BLOCK
35TH AVE SW & SW 102ND ST
SE 144TH ST & 167TH PL SE
S MICHIGAN ST & EAST MARGINAL WAY S
COAL CREEK PKWY SE & SE 91ST ST
S 288TH ST & 42ND AVE S
172ND AVE NE & NE 115TH WAY
34TH AVE & E OLIVE ST
QUEEN ANNE AVE N & MCGRAW ST
3RD AVE W & W ARMOUR ST
LK CITY WAY NE & NE 125TH ST
164TH AVE NE & NE 24TH ST
NE 185TH ST & 1ST AVE NE
6TH AVE W & W HOWE ST
35TH AVE NE & 33RD PL NE
SW 152ND ST & 4TH AVE SW
SE 208TH ST & 120TH AVE SE
S DEARBORN ST & 6TH AVE S
31ST AVE S & S LANDER ST
S 152ND ST & 8TH AVE S
15TH AVE NE & NE 172ND ST
S LANDER ST & 3RD AVE S
CALIFORNIA AVE SW & SW SEATTLE ST
LK DELL AVE & E SPRUCE ST
BOTHELL WAY NE & ORMBREK ST
LK CITY WAY NE & NE 137TH ST
SE ALLEN RD & 138TH AVE SE
BOEING ACCESS RD & GATE E-72
NE 65TH ST & 27TH AVE NE
EAST GREEN LK DR N & ORIN CT N
AURORA AVE N & THOMAS ST
JAMES ST & 5TH AVE
NE 68TH ST & 6TH ST S
SE FALL CITY-SNOQUAL & 361ST AVE SE
SE 176TH ST & SE PETROVITSKY RD
RAVENNA AVE NE & NE 86TH ST
132ND AVE SE & SE 260TH ST
SAND PT WAY NE & 40TH AVE NE
RENTON MAPLE VALL RD & 149TH AVE SE
S 7TH ST & RAINIER AVE S
LK HILLS BLVD & 148TH AVE SE
S 176TH ST & 42ND AVE S
E CHERRY ST & 24TH AVE
NE 145TH ST & 20TH AVE NE
68TH AVE NE & 18700 BLOCK
I-405 & NE 30TH ST
NE 24TH ST & 184TH AVE NE
MARTIN L KING JR WAY & S RAYMOND ST
BRICKYARD RD NE & WOODCREST DR NE
NE 178TH PL & 138TH PL NE
68TH AVE S & S 208TH ST
NE 50TH ST & UNIVERSITY WAY NE
SE 36TH ST & 132ND AVE SE
16TH AVE SW & SW THISTLE ST
NE 36TH ST & 134TH AVE NE
INTERNATIONAL BLVD & S 182ND ST
ALASKAN WAY & WALL ST
NE 155TH ST & 10TH AVE NE
TAYLOR AVE N & LEE ST
BOYLSTON AVE E & E LYNN ST
SE 36TH ST & 131ST AVE SE
1ST AVE S & SW 176TH ST
SE 208TH ST & 108TH AVE SE
SNOQUALMIE PKWY & SE JACOBIA ST
AMBAUM BLVD SW & SW 136TH ST
NE NORTHGATE WAY & 5TH AVE NE
NW 195TH ST & 1700 BLOCK
FREMONT AVE N & N 167TH ST
